,album_id,avg_r,avg_g,avg_b,dm_r,dm_g,dm_b,edge_c,face,h_mean,s_mean,v_mean,colorfulness
90,7BvcQLsLEvk6vl2yuRFzve,202.32102050781253,102.16834716796873,77.57504882812496,160.63950356838907,43.65271107320981,41.577421562908725,0.0473388671875,0,0.23304931640625,0.6467085056678922,0.7935796281403187,88.87452651805168
91,3u1dsCyCvCxk0kH1whn1oZ,129.45327636718744,122.5320703125,80.37364257812513,178.30665252334666,145.1311889179306,64.97742661764956,0.027548828125,0,0.2567030104312151,0.5894287492340686,0.6010822514552696,143.0454389221443
92,5ESRMcTy8mXMA7sHhlXM40,102.39238618524332,83.93279287676604,75.49895260989008,3.6590042698763767,4.233085354542538,4.181560065131279,0.06359644819466248,1,0.17322402881436202,0.1834121244651707,0.42178519484716964,150.4302759829215
93,3JjCrtzfoZfbwEJvgFgNLZ,187.67186523437485,176.09122070312492,182.68327880859357,233.40947690910434,230.00151140359543,231.7639396346359,0.04002197265625,0,0.35822868475034914,0.36855616191789214,0.869708984375,155.920178563804
94,1ZTKKrWwhE0prrfe3AudHz,117.61310302734364,91.67696289062502,68.31194824218753,166.20859506662612,125.62677595627655,83.51905418517752,0.05456298828125,1,0.14080745078997906,0.42362796798406865,0.4627421013327206,82.02858189972059
95,00tuL4qPxBs3w8S1BaG3Zv,152.60795166015623,147.6384741210939,127.0365429687499,171.57132823653407,164.0191590291448,124.44201054667803,0.03859375,1,0.19370496355621508,0.20546816597732845,0.6039961224724265,135.41908860343437
96,5iIWnMgvSM8uEBwXKsPcXM,156.86225585937504,161.87833251953134,141.30977294921883,180.8873416988441,183.8051876895832,178.5385290410071,0.05501708984375,1,0.3116944450506285,0.36677176202512257,0.7128766371783088,150.44134704713895
97,6HB0hHlIIn3jngBqILTA96,79.68471191406255,66.37331054687492,71.23853027343749,15.2078061186631,15.328225866515801,22.971612031064623,0.0911328125,0,0.3585075779067738,0.6091345741421569,0.41344829005821077,138.7577270219908
98,6Z8ne2UZmd70zB8UP8g2yB,90.30148437499999,44.25855468750002,42.73997802734373,59.775149540481536,24.479758476736283,19.831883595893526,0.04911376953125,0,0.5068427434313897,0.6579393286611519,0.3543555166207108,64.42690308172091
99,21Q0eLtiY9jxURoe39XK9V,151.68729736328117,46.75909667968748,58.79692382812503,136.4597902947298,6.554109076503693,35.14234951526665,0.081376953125,0,0.6991469672005935,0.8136381835937501,0.5948820657169118,91.89277635202814
100,2I5SvGoQtN6gBaIRJqNuDH,214.79368652343766,204.4352929687502,212.64199707031253,218.2907694989162,216.1288563157018,223.30077243221356,0.0130078125,0,0.7737144291201118,0.06981160003063726,0.859980775122549,132.48340323877682
101,2ghvihRomDb37X59VK6hp5,127.40829559178742,113.31307870370372,110.16811090982287,32.64702436013114,25.728774797018517,31.37689896183292,0.04829408212560386,0,0.3873387585575617,0.312149274967636,0.5172261986517634,158.36603014077144
102,3uws0EIPGOTiLomh1heINp,223.92811523437513,223.92723144531254,223.92474365234375,252.46557361827908,252.46484246931954,252.46286372485588,0.02359375,1,0.0003086537622206704,2.797564338235294e-05,0.8781512618719364,76.2361692534204
103,0Kl9iqjYkpiL3YOxpjNx9v,23.17972167968752,26.86040527343751,27.777060546874985,9.092263974514756,13.006563679417177,13.984098705235594,0.01625244140625,0,0.5078109587770601,0.33520708869485294,0.10902149394914216,137.0788699310747
104,2Qi2SySN2ePZwMLDSv9Krn,163.3687963867187,163.3687963867187,163.3687963867187,243.5772202088168,243.5772202088168,243.5772202088168,0.07118896484375,0,0.0,0.0,0.6406619466145833,85.98587390657008
105,6nvd1pwRgLrMez7fIiDq8z,241.9040905070754,240.30298742138356,237.4622739779874,254.34068262369675,254.0795911719318,253.80211485831492,0.04176493710691824,1,0.04717698945486806,0.03686248497040325,0.9506842320261437,99.05422657133903
106,2AbPwLvpR0FwpqGt4ZY1q4,246.30945068359392,171.6336083984374,181.75074951171868,253.8798759111407,251.2325333451358,251.28853621791353,0.073505859375,0,0.3980919114437849,0.3221594956341912,0.9671780311734068,151.95443774990287
107,5bcsAnJvIiept5zU4B2g8x,154.98588623046882,95.3819995117187,66.90828613281249,174.21183654297053,87.21872141603595,47.07713035524239,0.06087890625,0,0.11338488019378491,0.5716998314950981,0.6122071652879902,100.34575356789611
108,41zwJpZ2Xw6o5P0OHHGE5t,44.142958984375,37.218515625,41.67462890624998,2.821006000482285,3.6253239710477843,8.176363495509044,0.078095703125,1,0.32603680658606843,0.42519990808823527,0.23998991842830883,119.917023112283
109,0TLrwV9EGj5Sj0YUgADqyv,66.51422119140628,84.7942236328125,105.76130859375007,19.29052863805657,35.00483592255921,52.32950541893442,0.03923828125,0,0.5626756312194483,0.46963019875919115,0.4151728036917892,152.3560152188441
110,1tUtOzG2IGBAXqzNyfshCN,185.0342163085937,194.39062011718744,168.8476171874999,178.96064755892837,204.88659633277155,175.9380560654762,0.02244140625,0,0.318009599227479,0.18632035079656864,0.8099385531556372,134.94983430511598
111,1sYp4cvm9m8xmyDPYxyKyx,165.81759033203105,58.45273681640623,51.95945068359373,221.2413654786787,52.38075110906105,41.1381822753575,0.1516015625,1,0.20196612310143155,0.7388352960324754,0.6505993604473039,106.27891504996462
112,1tsFu7U1RLBYKpdda0PUyf,92.35163574218744,49.653898925781206,69.62052001953128,33.02809880883104,9.49872528894975,32.141156027023484,0.0987060546875,0,0.658442601038757,0.6555594075520833,0.4044730392156863,96.20906301641057
113,5JsuVLJIXwJcC1b0QG086M,130.1979663085937,151.58532958984352,145.65658447265622,132.4905830020867,167.4062138515537,168.24857509412914,0.11478271484375,0,0.394543006939595,0.30511549287683826,0.6245994083180146,168.19766037670348
114,1YxmW7DO2dM05gwMKTbr7l,127.31963378906251,105.40591552734375,90.11544677734375,35.554891037692414,32.3942040698457,33.85276951943224,0.0865625,1,0.256976652518331,0.31161462162990194,0.5101753599877451,130.69116829857768
115,4K6B1KumSxNR0SfbLk66N9,90.80123535156247,69.27408691406244,70.87601562500004,42.144946136602215,45.07772635097368,59.64915011015154,0.07059814453125,1,0.6398500512831704,0.42544368489583334,0.4095396560968137,151.71014269027012
116,5Srogz8tOnGS9yK4S9GNpu,114.50467529296876,100.73519531250003,107.97595703125019,178.5871660517601,168.85505774616297,190.12538908046687,0.17286376953125,0,0.4335553149004888,0.29215392348345587,0.49456111174938727,142.73540930239946
117,7GiN5fqIgGCmdLDsPxzFqO,76.03067382812503,89.21354736328121,121.86982666015624,35.27289020335169,31.582810881537753,33.38746388264835,0.02926025390625,1,0.6934637962639665,0.33806778492647055,0.49074219707414213,171.6836707672566
